source	time	person	location	organization	miscellaneous
crooks_and_liars	2010-06-26T00:00:00	proposal fails|michelle malkin	laos|iceland|japan|mongolia|marshall islands|cambodia|southern ocean|norway	campaign promise|iwc|safe yet about|but whales aren|will obama sell out whales|wwf|whales huffington post|pew environment group|greenpeace|iwf	icelandic|danish|japanese|earth day
crooks_and_liars	2010-06-25T00:00:00	short|betsy rothstein|poindexter|tucker carlson|rush limbaugh|matt drudge|drudge|pat tillman|jeff goldberg|ezra|dave|weigel|dave weigel	atlantic	tea party|prada|washington post|mr. washington post|the post|post|jeff|amato|called journolist	carlton banks-wannabe
crooks_and_liars	2010-06-25T00:00:00	mirror|john boehner|george w. bush|john mccain|barack obama	uk|canada|oklahoma|louisiana|studied--australia|united kingdom|new zealand|netherlands|mississippi|perrspectives|u.k.|australia|germany|france|arkansas|britain	united|commonwealth fund|gop|u.s. health care system compares internationally|house minority|affordable care act|world health organization|national scorecard	u.s. health system|party
crooks_and_liars	2010-06-25T00:00:00	mcchrystal|henry waxman|pat tillman sr.|john karakuer|john amatoup|john amatoup kauzlarich|krakauer|tillman|pat|stanley mcchrystal|pat tillman|jon stewart|john krakauer|navy seals|kevin tillman|mary|kauzlarich	fort riley|kabul|afghanistan|iraq|kansas|camp nama	oversight committee|taliban|corporal tillman|army ranger|delta force|house government reform|nfl|general mcchrystal|daily show full|rangers|silver star|associated press|president bush|rolling stone|human rights watch	christian|tillmans
crooks_and_liars	2010-06-24T00:00:00	mcchrystal|bill|brit hume|megyn kelly|hunt|bill ...|bill ....|bill o'reilly|colonel hunt	afghanistan|amato	fox|holy petraeus|petraeus-mcchrystal switch the|c & l|rolling stone	afghan
crooks_and_liars	2010-06-24T00:00:00	mark potak|joy|coulter|terry welsh|mark potok|ann coulter|mein kampf|john amatoup|jezebel|barack obama|thomas sowell|hitler|ann	amato	bp|troubled wingnuts effective relief program|splc|intelligence project|cliff|southern poverty law center you|babs	reichstag|national review|view
crooks_and_liars	2010-06-24T00:00:00	kurt killen|john boehner|abramoff|graves|jack abramoff|blunt|boy scouts|sam graves|william clark hardin iv|tony rudy|john elliott|killen|sheldon adelson|roy blunt|matt blunt|tom delay	missouri|california	missouri republican party|california ballot initiative|adam smith foundation|club for growth|tesoro|citizens club for growth|valero energy|gang of college republicans|growth koch industries citizens united all|club|occidental petroleum|ab|california republican party	busch
crooks_and_liars	2010-06-24T00:00:00	joe barton|barton|tony hayward	louisiana|gulf	bp|party of personal responsibility|cheney oil act|big oil|big government|environmental impact reports	personal responsibility
crooks_and_liars	2010-06-23T00:00:00	donovan|drew brees|tim howard|bill clinton|landon donovan|sean pendergast|landon|dempsey|jozy altidore	ghana|algeria|usa	john amatoup the usa|the usa	yanks
crooks_and_liars	2010-06-23T00:00:00	skid row|gary foster|jamie|john|susan|theater|jamie romano|catherine keener here|john amatoup susan klos|joe wright|linda milazzo|thomas napper|w. olympic|susan klos	los angeles	ca|christine triano narrated|the soloist|lost angels|agi orsi executive producers|big time picture company|la live	olympic
crooks_and_liars	2010-06-23T00:00:00	mike ellis|witherington|catherine craig|shukri ghanem|blair witherington|steve westwell|kemp ‰Ûªs ridley|jay pryor	libya|brazil|london|mexico|alaska|gulf|new zealand	national oil corporation|bp|endangered species act|world national oil companies congress|associated press|petrobras|chevron|florida fish and wildlife conservation commission	mediterranean|south american|deepwater horizon
crooks_and_liars	2010-06-23T00:00:00	mcchrystal|david petraeus|stanley mcchrystal|david|petraeus|barack obama	afghanistan|vc|rose garden|west wing	nbc news	afghan|rolling stone
crooks_and_liars	2010-06-23T00:00:00	holder|keith deblasio|kendall spruce|eric holder|eric|erica hejnar|vice lords	michigan|milan|philadelphia	justice|philadelphia inquirer|washington post|erica|hiv|justice department|national prison rape elimination commission	mid-atlantic|morgantown
crooks_and_liars	2010-06-22T00:00:00	digby|hume|megan|jack jacobs|pat tillman|kelly|brit hume|stone|john cole|joe biden	afghanistan|iraq	gem mcchrystal|vice president|aei	afghan|general failure|rolling stone|general mcchrystal
crooks_and_liars	2010-06-22T00:00:00	mcchrystal|hillary clinton|robert gibbs|gibbs	afghanistan|iraq	special forces|vice president biden|cnn	situation room|rolling stone|general mcchrystal
crooks_and_liars	2010-06-22T00:00:00	kurt bardella|michele bachmann|greg sargent|issa|sargent|barton|erik prince|darrell issa|don quixote|bardella	newtie|california|pennsylvania	gateway pundit|big business|hershey lodge|bp|house oversight and government reform committee|gop|obama white house|southern strategy|the national auto dealers association|toyota|gingrich remember	politico
crooks_and_liars	2010-06-22T00:00:00	mcchrystal|exum|david mckiernan|spencer ackerman|wayne ‰Ûªs world|jim jones|secdef gates|‰ÛÏ biden|david|kerry|stan mcchrystal|john kerry	afghanistan|vice president|iraq	washington beltway|very serious people|national security adviser	dems|afghan
crooks_and_liars	2010-06-22T00:00:00	david petraeus|barney frank|tony|federico|beck|tony federico|rachel beck|petraeus|chris dodd|holly petraeus	center|chicago|attaboy	consumer financial protection|america 's future|curbing wall street|house democrats|associated press|credo|new york times	african americans|responsible lending
crooks_and_liars	2010-06-21T00:00:00	peta stuart-hunt|richard shelby|hayward|tony hayward	england|mexico|gulf|capitol hill|alabama	bp|jp morgan asset management round|isle of wight|deepwater horizon	island race
crooks_and_liars	2010-06-21T00:00:00	maziar bahari|fareed zakaria|khomeini|john mccain|vice president palin|barack obama|] look|ayatollah khomeini	tehran|eastern europe|pakistan|iran|videocafe|soviet union|war	national endowment for democracy|bp|u.s. state department|zakaria|ahmadinejad|green revolution|beach boys|green movement	iranians|iranian
crooks_and_liars	2010-06-20T00:00:00	jane|bart simpson|erskine bowles|alex lawson|bowles|simpson|monica lewinsky|dave johnson|jane hamsher|alan simpson|lawson	springfield|our future|wyoming|fdl	new gingrich|huffington post|alex|social security	orwellian|thanksgiving
crooks_and_liars	2010-06-20T00:00:00	mario rodriguez|robert j fike|lawton|spencer|michael c bailey|st clair|matthew r catlett|garry shider|thomas ludlow ashley|bryan a hoover|jimmy dean|joshua a lukeala|benjamin d osborn|plattsmouth|sierra vista|harrisonburg|simpsonville|queensbury|park hills|yigo|michael p cassidy|batesville|brian m anderson|newbern|william c yauch|manute bol|smithville|opat|blaine e redding|conneautville|charles s jirtle|christian m adams|william ortega|david|day	west elizabeth|afghanistan|miami|houston|israel|iraq	mo us army|tx us army|ok us army|va us army spc christopher|ia us army|ne us marines cpl jeffrey r standfest|ny us navy|us army|tn us army|ar us army|gu us army|pentagon|mi us marines|pa us army|az us army|parliament funkadelic|fathers|fl us army	canadian
crooks_and_liars	2010-06-20T00:00:00	archie bunker|levin|dahlia lithwick|limbaugh|rush limbaugh|mark levin|mark	black	daily kos|liberal authors|the new york times|national review|ctrl +|bay rum|supreme court	nobel peace prize|constitution
crooks_and_liars	2010-06-20T00:00:00	admiral mullen|david petraeus|rahm emanuel|jon alter|jake tapper|biden|president karzai|vice president biden|petraeus	afghanistan|iraq|west wing	inaudible|taliban|general petraeus|vice|emanuel|nato	qaeda
crooks_and_liars	2010-06-20T00:00:00	bol|tom prichard|manute bol|prichard|manute	charlottesville|sudan|darfur|lenexa|university of virginia hospital|olathe	the star|nba|sudan sunrise|lost boys	sudanese
crooks_and_liars	2010-06-20T00:00:00	paul babeu|sheriff antonio estrada|stephen lemons|jill garvey|dee perez-scott|lopez|louie puroll|sara robinson|jan brewer|ready|j.t. ready|shawna forde|estrada|glenn spencer|manuel esquer gomez|david neiwertup|robert krentz|sam seder|russell pearce|harry hughes|alberto donato lopez|barbara coe	oregon|indiana|pinal county|imagine|arizona republic|mexico|rio rico|puebla|nogales|usa|vekol valley|arizona|sonora|tucson	phoenix new times|national socialists|new saxons|border patrol|immigration talk with|pinal county ‰Ûªs sheriff babeu|now ready|sheriff joe|latinos|state of hate|tv|vigilantes|minuteman project|arizona daily|pima county medical examiner ‰Ûªs office|national socialist movement|santa cruz county sheriff ‰Ûªs office|u.s. border patrol|border ops	latino|arizonans|new saxon|mexican|minutemen
crooks_and_liars	2010-06-20T00:00:00	kenneth feinberg|joe lieberman|haley barbour|rick stengel|richard shelby|robert gates|john hofmeister|richard lugar|rahm emanuel|ringo starr|savannah guthrie|fareed zakaria|bill nelson|mary landrieu|john heilemann|lisa murkowski|dianne feinstein|barbara boxer|fareed|helene cooper|howard jones|shell oil|chris matthews|ed markey|john mccain|abdullah abdullah|mitch mcconnell|joseph cao	afghanistan|middle east	how obama can take charge|bp|cbs|things can only get better happy fathers|gulf oil crisis|nbc|democratic party|gulf|new right making regular republicans harder to elect|d-calif|cnn	fox news sunday|union|nation
crooks_and_liars	2010-06-19T00:00:00	jack harkness|jack|barrowman|captain jack|john barrowman|jane tranter|eve myles	uk|fox|north america|earth|britain|starz	bbc america|bbc one|television critics association|bbc worldwide productions|torchwood	british|' torchwood
crooks_and_liars	2010-06-19T00:00:00	gee|jane norton|norton|barack obama	jane	reuters|war|colorado senate	islam
crooks_and_liars	2010-06-19T00:00:00	pelosi|nancy pelosi	d.c.	build america bonds|senate friday|jobs washington|senate republicans	dems|medicare
crooks_and_liars	2010-06-18T00:00:00	mitt romney|whitman|pilar marrero|meg whitman|pete wilson	california|arizona	ca|hispanic californians|la opinion|republican party	spanish|world cup|spanish-language
crooks_and_liars	2010-06-18T00:00:00	brian bilbray|steve king|king	arizona	sb	arizona-style
crooks_and_liars	2010-06-18T00:00:00	ramona	liberality	why obama|sovereign state of bp crackpot|mormon proposition|hecate	watering hole
crooks_and_liars	2010-06-17T00:00:00	jorge cantu|miguel montero|bud selig|adrian gonzalez|yessenia alfaro	venezuela|green monster|boston|arizona|miami|houston|los angeles|chicago|massachusetts|el salvador	all star|red sox|sb|chelsea collaborative	diamondbacks
crooks_and_liars	2010-06-17T00:00:00	chicken mcnuggets|lays|twinkies|limbaugh|rush limbaugh|mcdonald	missouri|ding-dongs	dollar menu|sob|happy meal	rushbo
crooks_and_liars	2010-06-17T00:00:00	holder|gordon liddy|eric holder|representative king|liddy|g. gordon liddy|steve king|king	arizona|texas|prague	austin irs|muslim american society|communist party of czechoslovakia|radio iowa|irs|attorney general holder|justice department|aclu|republican party|house of representatives|‰Û÷ let	mexicans
crooks_and_liars	2010-06-16T00:00:00	william matthews|prince|andrew howell|jeremy scahill|scahill|scott horton|gary jackson|while prince|erik prince|ana bundy	dubai|united arab emirates	justice department|uae|the nation|blackwater	grand jury|middle eastern
crooks_and_liars	2010-06-16T00:00:00	ted kennedy|glenn beck|edgar hoover|robert f. kennedy|king|ronald reagan|kennedy	california|los angeles|philadelphia	tea party|fbi|tepco corp the fbi|kennedys|fox & friends|cnn	episcopalian
crooks_and_liars	2010-06-16T00:00:00	tony doherty|william|kay duddy|duddy|patrick|cameron|doherty|kate nash|jackie duddy|david cameron	london|northern ireland|britain	londonderry|parachute regiment|irish republican army	catholic|british|irish
crooks_and_liars	2010-06-16T00:00:00	michael gravitz|grace sica	asbury park|atlantic ocean|jersey shore|d.c.|north atlantic ocean|new jersey	environment america research|north atlantic|policy center|sierra club|new jersey sierra club	gulf coast
crooks_and_liars	2010-06-16T00:00:00	blackwater|raw story|scott walker	new orleans|baghdad|hurricane katrina	coast guard|wdsu|bp|talon security|us department of homeland security|jefferson parish sheriff ‰Ûªs office	gulf|danger room
crooks_and_liars	2010-06-16T00:00:00	savior yahushua|jim jenkins|rose children|macnab|david neiwertup|cole-hodgkinson|wilson|ford|robert saloum|maricelli|dionea ford|saloum|bob paffhausen|brownlow|polson|jerry kane|mccurdy|ed mccurdy|paffhausen|lolo|kane|rich maricelli|brent arthur wilson|dori brownlow|freeman|danny westneat	west memphis|kirkland police|seattle|montana|california|kirkland|northwest|jette|new mexico|arkansas	northwestern energy|missoula county attorney 's office|brent arthur|nw note elimination|state 's office|seattle times|west of market|mediterranean natural	freemen|bothell|outreach|patriot
crooks_and_liars	2010-06-16T00:00:00	joseph gerth|paul|howie klein|kelley|david neiwertup|rand paul	afghanistan|greenview regional hospital|louisville|bowling green|iraq|kentucky	the courier-journal|amvd|american board|board|u.s. department of education|kentucky board of medical licensure|american medical association|american academy of ophthalmologists|national board of ophthalmology|amato motor vehicle department|american board of medical specialties|the medical center|american board of ophthalmology	u.s. senate
crooks_and_liars	2010-06-15T00:00:00	cliff|michael papantonio|susan gardner|for david|media matters	concise	daily kos|don	over the cliff
crooks_and_liars	2010-06-15T00:00:00	andrew breitbart|brad|etheridge|ari fleischer|woodhouse|mike stark|george allen|brad woodhouse	north carolina	blue dog etheridge|blue dog bob|law & order|breitbart	kerry|phillies
crooks_and_liars	2010-06-15T00:00:00	harry reid|don '|russ feingold|don|barney frank|robert gates|year one|gates|alter|barack obama|mccrystal|mullen|john mccain|was mcchrystal|david|jonathan alter|david h. petraeus|petraeus	london|afghanistan|obama white house|oval office|vice president	mcchrystal goes|patrol|suddenly afghanistan|taliban|al qaeda|biden|leaving afghanistan|ana|new york times|pentagon|central command|afghan national army|all mineral deposits|times|abc news|institute for strategic studies|mcchrystal plan	mcchrystal|afghan|taliban vacation spot|bush-era|mccrystal report|west|general mcchrystal
crooks_and_liars	2010-06-15T00:00:00	lincoln|christopher dodd|barack obama|hoenig|thomas hoenig|robert reich|joseph stiglitz|nobel prize-winning|sheila bair|richard fisher|nancy pelosi|fisher|blanche lincoln|timothy geithner|s. barr	fed|wall street	senate agriculture committee|kansas city|federal deposit insurance corporation|federal reserve 's washington-based board of governors|federal reserve|financial institutions michael|treasury|treasury department|federal reserve bank|main street|federal reserve bank of dallas	federal
crooks_and_liars	2010-06-14T00:00:00	risen|hamid karzai	pakistan|iran|uk|afghanistan|berkeley|saudi arabia	british geological survey|poor afghanistan|mines ministry|wall street journal|industrial minerals|usgs	pentagon|afghan|czech|western|u.s. geological survey
crooks_and_liars	2010-06-14T00:00:00	digby|reinvestment act|david axlerod|krugman|paul krugman|john amato|axelrod|david axelrod	ireland|iraq|spain	fiscal austerity|press|nbc|very serious people|american recovery	english
crooks_and_liars	2010-06-14T00:00:00	harry reid|harry|sharron angle|drill|sharron|angle|rand paul	nevada|baby	fox & friends|fox news|internal revenue service|doocy|fox & friends ‰Ûù|big oil|oath keepers|social security	amendment|fox|scientology-backed|medicare|u.s. senate
crooks_and_liars	2010-06-14T00:00:00	thomas frank|bill o'reilly|david n.|o'reilly|russell pearce|pearce	mesa|scalia|arizona|phoenix	arizona republicans|nativist immigration act|senate bill|supreme court	amendment|english|constitution
crooks_and_liars	2010-06-14T00:00:00	roach|david gutierrez|jeffrey passel|david neiwertup|passel|hispanics|tom roach	idaho|mccranium|shelley|california|arizona|kennewick	when arizona|latino|pew hispanic center|university of california san diego|eastern washington|usa today	american dream|tri-city herald|mexicans|mexican|dreams across america|pasco|hispanic
crooks_and_liars	2010-06-14T00:00:00	emma chighizola|grand isle	mexico|louisiana|gulf	bp|oval office|blue water souvenirs	london-based
crooks_and_liars	2010-06-14T00:00:00	beck|mother jones|heal thyself	belgium|physician	la times|bp	nazi
crooks_and_liars	2010-06-13T00:00:00	mark sanford|jake knotts|hon wilson|joshua gross|tommy blonk|knotts|wilson|lindsey graham	south carolina	libertarians|joe|murkowski|lexington party gop|lexington county republicans|congressman wilson|lexington county|gop|epa	statehouse
crooks_and_liars	2010-06-13T00:00:00	karzai|dexter filkins|hamid karzai|bob herbert	west point|afghanistan|iraq	taliban|world trade center|the times	afghan
crooks_and_liars	2010-06-13T00:00:00	calcium|cameron mills|palm coast|goose creek|joseph j theinert|zachary j walters|arnold|himan brown|gavin r brummund|speedway|orlando|michael p flores|joel c gentz|donald m marler|marina semyonova|michael g plank|david c smith|steve m theobald|derek hernandez|sgt brandon|erick j klusacek|kingwood|eight mile|brendan p neenan|enterprise|erwin|grass lake|john k rankel|michael e mcgahan|edinburg|john w douglas|sag harbor|benjamin d white|david	afghanistan|san antonio|bury|hastings|iraq	st louis|al us army|mi us air force|fl us marines|kennedy / johnson assistant ag|ny us marines|us army|sc us marines sgt derek l shanfield|pentagon|al us air force|tn us marines|ny us air force|tx us air force|tx us marines|pa us marines|fl us army	canadian
crooks_and_liars	2010-06-13T00:00:00	chris|gaus|silvia gaus	nova scotia|mexico|louisiana|gulf|germany	gulf coast|exxon valdez|pepto bismol|wattenmeer national park|western atlantic	dawn
crooks_and_liars	2010-06-13T00:00:00	john boehner|jake tapper|hoyer|boehner|steny|steny hoyer	wall street|d-maryland	bp|davidup today|house majority	gulf
crooks_and_liars	2010-06-13T00:00:00	john boehner|haley barbour|rick stengel|barbara bush|paul wolfowitz|david axelrod|riley|james clyburn|steny hoyer|charlie crist|savannah guthrie|george w. bush|bill gates|fareed zakaria|bill this|mike pence|john heilemann|thad allen|fareed|debbie wasserman schultz|helene cooper|fiorina|bob riley|carly fiorina|chris matthews|susan rice	california|love everyday	how obama can take charge|press|this week|beltway bubble|al qaeda|fox news|new right making regular republicans harder to elect|cnn|nation|fox new|coast guard|gulf oil crisis|nbc|microsoft corp. cbs|united nations|orwellian bush / cheney|gwb	israeli|union|gulf
crooks_and_liars	2010-06-12T00:00:00	emil l. fosbol	hellerup|advil|voltaren|gentofte university hospital	do nsaids|vioxx|motrin|cardiovascular quality and outcomes|american heart association|u.s. food and drug administration	bitter pills|danes|danish|nsaids
crooks_and_liars	2010-06-12T00:00:00	james richardson|rob green|steve mcmanaman|green|tim howard|clint dempsey|dempsey|jozy altidore|john amatoup thank|robert green	england|slovenia|usa	raf	world cup
crooks_and_liars	2010-06-12T00:00:00	jennifer brunner|greene|robert ford|benford|nate silver|‰Ûù miller|day|mebane|miller|rawl|vic rawl|alvin greene|uncountable votes	wisconsin|indiana|texas|tennessee|colorado|pennsylvania|south dakota|fairfield|south carolina|north carolina|mississippi|kentucky|missing|missouri|ohio|bamberg|florida|rapid city|viruses|virginia|kansas|hacks|arkansas	darlington|es & s|es & s ivotronic machines proven vulnerable|peb|democratic party|es & s ivotronic|horry|gop|election day|north miami beach	democratic senate
crooks_and_liars	2010-06-12T00:00:00	paul|paulie !|john mcquaid|jeff biggers|david neiwertup|rob perks|ashley judd|rand paul	west virginia|appalachia|tennessee|delaware|virginia|harlan|kentucky	appalachian voices|central appalachia|environmental protection agency|eastern kentucky|epa	british|hobet|kentuckians|appalachians
crooks_and_liars	2010-06-12T00:00:00	john boehner|hill|dick cheney|like reagan|george w. bush|reagan|jeb hensarling|boehner|david leonhardt	perrspectives|afghanistan|texas|wall street|iraq	budget and policy priorities|cbpp|cbo|u.s. treasury|new york times|washington democrats|congress budget office|center|times|tea baggers|gop|congressional budget office|house minority|the hill|treasury	tarp|medicare|house republicans
crooks_and_liars	2010-06-12T00:00:00	richard cook|susan harvey|shell|bob lloyd|bea|james cook|john key|robert bea|gerry brownlee|key|harvey	gisborne|mexico|alaska|brisbane|colorado|beaufort sea|motu|new zealand|norway|center|gulf|east cape|south pacific|chukchi sea|arctic|capitol hill|north island|raukokore|taranaki	bay of plenty|brazilian petrobras|raukumara forest park|oil spill history|the sunshine coast|petrobas international braspetro b.v.|petrobras|crown minerals|shell oil|petroleo brasileiro s.|catastrophic risk management|otago university energy studies|bp|deepwater horizon leak|university of california-berkley|alaskan north slope|environmental protection authority|exxonmobil|raukumara basin|gulf of mexico|national party	us$|brazilian|deepwater horizon
crooks_and_liars	2010-06-11T00:00:00	ken salazar|oynes|raul grijalva|salazar|tim dickinson|goll|kierÌÁn suckling|jeff ruch|rolling stone|john goll|the scandal|chris oynes	interior|alaska|louisiana|gulf|mms|the president|atlantis|deepwater horizon	bp atlantis|bp|public employees for environmental responsibility|center for biological diversity|interior department|president bush|gulf of mexico energy security act|the spill	cabinet-level|bush-era|deepwater
crooks_and_liars	2010-06-11T00:00:00	martin luther king|anita dunn|glenn beck|nancy pelosi|lamkin|david neiwertup|beck|robert borosage|media matters	west memphis|richmond|west virginia|california|crime|west virginian|arkansas	civil rights|emerald cities|code pink|fox news|green for all|weather underground|future now	mlk
crooks_and_liars	2010-06-11T00:00:00	charlie davies|nelson mandela|giuseppi rossi	brazil|england|south africa|usa|spain|new jersey	reuters	italian|world cup|british|confederations cup
crooks_and_liars	2010-06-11T00:00:00	hall|howie klein|kanye west|rocha|john oates|massive attack|tenacious d|joe satriani|carlos santana|jerry colangelo|cypress hill|rosa parks|oates|daryl hall|sonic youth|howie|shakira|willie nelson|zack|kris kobach	chase field|pitbull|arizona	rage against the machine|hall & oates|sb|dodgers|arizona diamondbacks|rage|diamondbacks	sound strike|major league props
crooks_and_liars	2010-06-11T00:00:00	lisa murkowski|ezra klein|pryor|rockefeller|graham|nelson|lindsey graham|senators bayh	lincoln|china	opec|highway trust fund|gulf oil spill|bp oil disaster|neb|epa	big oil bailout
crooks_and_liars	2010-06-11T00:00:00	allen|crone|timothy crone|marcia mcnutt|rolling stone	gulf	bp|exxon valdez|columbia university|u.s. geological survey|gulf of mexico	macondo|discovery enterprise|deepwater horizon
crooks_and_liars	2010-06-11T00:00:00	john boehner|don '|sharon angle|tase me	boston|nevada	bp|house blend|arghhhh !	moderate voice|catholic|satirical political report
crooks_and_liars	2010-06-10T00:00:00	silas house|judd|david neiwertup|rob perks|ashley judd	idaho|butte|mexico|montana|gulf|appalachia|berkeley pit	appalachian voices|natural resources defense council|mtr|national press club|nrdc|america 's future now	appalachians|west
crooks_and_liars	2010-06-10T00:00:00	sanchez|barak|linda sanchez|coe|joe arpaio|tom tancredo|antonio villaraigosa|arpaio|] obama|dennis gilman|gilman|russell pearce|barbara coe|pearce	las vegas|hitler|nazi germany|mexico|arizona|los angeles|phoenix	council of conservative citizens|immigration reform|california coalition|california coalition for immigration reform|southern california|fox news|southern poverty law center|youtube channel|denver post|plan de aztlan|cnn|msnbc	phoenix rising|mexicans|mexican|islamic mexican catholic|american southwest|anti-american|hispanic
crooks_and_liars	2010-06-10T00:00:00	bernie sanders|sanders|barack obama	vermont	conservation block grant|energy efficiency	gulf
crooks_and_liars	2010-06-10T00:00:00	meg whitman	our house	bp|wonk room an	gulf
crooks_and_liars	2010-06-09T00:00:00	nighta davis|justine sharrock|sharron angle|mcmorris-santoro|elliott|mother jones|carl bruning|david neiwertup harry reid|justin elliott|angle|ted|hurricane katrina|rhodes|sue lowden|evan mcmorris-santoro|sharron	iraq war|calif.|colo.|larimer county|las vegas|orange county|nevada|southern nevada|west	federal reserve|national 912 project|tenth amendment|posse comitatus|tea party|whittle|tpm|tpmdc|bill of rights|oath keepers|constitution	christians|union|bible
crooks_and_liars	2010-06-09T00:00:00	paul ryan|john boehner|lincoln|dan l. duncan|john ensign|grassley|dan duncan|kyl|robin hood|jon kyl|chuck grassley|max baucus|blanche lincoln|day|duncan	perrspectives|nevada|texas|arkansas	forbes|cbpp|tax policy center|u.s. treasury|senate finance committee|new york times|key senate|washington post|house gop|times|gop|republican party|finance committee|house minority|treasury|center on budget and policy priorities	lincoln-kyl|senate republican|house-passed
crooks_and_liars	2010-06-09T00:00:00	matt yglesias|bob gates|george w. bush|clapper|yglesias|james clapper|bill gertz|robert mueller|saddam|robert borosage	sand|afghanistan|iraq|syria	washington times|iraq survey group|fbi|national intelligence|wmd	repubs
crooks_and_liars	2010-06-09T00:00:00	arlen specter|lincoln|gee|vale|bill halter|bill clinton|blanche lincoln|eddie vale	arkansas	blue dog democrats|democratic party|afl-cio|pretty ballerina	politico
crooks_and_liars	2010-06-09T00:00:00	marcy winograd|sharron angle|meg whitman|brian sandoval|bill halter|orly taitz|sarah palin|whitman|rory reid|tom campbell|sue lowden|jerry brown|gov. gibbons|jane harman|harry reid|barbara boxer|steve poizner|fiorina|angle|chuck devore|carly fiorina|ensign|medicare|john boozman|blanche lincoln	nevada|california|arkansas	g & e|mercury insurance|california republicans|prop|us senate|social security	californians
crooks_and_liars	2010-06-08T00:00:00	haley barbour|thad allen|lauer|cheryl attkisson|dick cheney|maureen dowd|matt lauer|liz cheney|tony hayward|hayward|expert simmons|elena kagan|gulf|delay	gaza	cbs|bp|gang of four|barton|msnbc	silent majority|river denial
crooks_and_liars	2010-06-08T00:00:00	jonah goldberg|eric hananoki|glenn beck|dilling|glenn|elizabeth dilling|beck|maloy|simon maloy	germany	fox news|red book|if fox news|red network|media matters	father coughlin|jew|nazi
crooks_and_liars	2010-06-08T00:00:00	helen thomas|malia obama|christian|monica lewinsky|coulter|ann coulter	cpac|israel	dc press	christians|old testament|new testament|judaism|jews
crooks_and_liars	2010-06-08T00:00:00	helen thomas|christian	san diego|oregon	bp|idiot angry bear|the regulation crisis|fringe christers	mexican
crooks_and_liars	2010-06-07T00:00:00	omar|mullah omar|butch ivie|colin powell	kandahar|kabul|afghanistan|mazar-i-sharif|vietnam|winfield|iraq|ala.	taliban|tonkin gulf resolution	afghans|afghan|politico
crooks_and_liars	2010-06-07T00:00:00	dick cheney|george w. bush|jay bybee	geneva	the bush administration|human rights|bush administration|olc|nuremberg code disregard|cia|cheney / bush|un|geneva conventions|geneva conventions contravention|military commissions act|oms|war crimes act|doj|background paper	zubaydah
crooks_and_liars	2010-06-07T00:00:00	andrew lundquist|dick cheney|joe barton|katrina|george w. bush|randall b. luthi|lather|tom delay|delay|big oil|stephen griles	chapter five|mexico|california|wyoming|texas|gulf	arctic national wildlife refuge|interior|national environmental policy act|abramoff|bush administration|pdf|outer continental shelf|department of interior|deepwater horizon|ocs|bp|enron|center for american progress|nepd group|national energy task force|clean water act|lease sale|mississippi canyon|executive orders|safe drinking water act|cheney energy act|oil apocalypse|secretaries of commerce|national energy policy|halliburton|house of representatives|administration	new significant impact|energy policy|cheney energy bill
crooks_and_liars	2010-06-07T00:00:00	hearst|pat buchanan|tony snow|craig crawford|ann coulter|helen thomas|sarah palin|lanny davis|helen|tom delay|ari fleischer|joe klein|rick lazlo|thomas	palestine|germany|israel|iraq|middle east|poland	daily kos|bush administration|fox news|hezbollah|red state	israelis|arab|palestinians
crooks_and_liars	2010-06-07T00:00:00	nancy pelosi|mark mellman	d.c.	nbc news|wall street journal|future now	memorial day|francisco
crooks_and_liars	2010-06-07T00:00:00	elliott abrams|this week|ariel sharon|yasser arafat|jimmy carter|rice|condi rice|liz cheney|covert u.s.|abbas|mahmoud abbas|vanity fair|david rose|george w. bush|jake tapper|muhammad dahlan|condoleezza rice|arianna huffington|arafat	annapolis|ramallah|jordan|israel|egypt|oval offie|perrspectives|gaza|oslo accords|pigs|camp david|middle east	fatah|pla|al qaeda|state condoleeza rice|new york times|state department middle east peace process|state department|bush state department|wye river|palestinian authority|bush doctrine|bay of pigs|hamas|palestinian territories	israelis|middle east peace chronology|turkish-syrian-iranian|israeli|palestinian|palestinians|israeli-palestinian
crooks_and_liars	2010-06-06T00:00:00	macomb|anthony a dilisio|army alvaro|sunland park|rue mcclanahan|regalado sessarego|marietta|louise bourgeois|jake w. suter|jonathan k peney|francisco j guardado-ramirez|david|john wooden|chris haney	pentagon|pakistan|afghanistan|los angeles|virginia beach|iraq	ga us army|us marines|va us army|ca|mi us marines|al qaeda|nm according|trivial pursuit|calgary lady	canadian
crooks_and_liars	2010-06-06T00:00:00	w. patzek	austin|mexico|gulf	bp|petroleum and geosystems engineering department|university of texas|deepwater horizon	deepwater
crooks_and_liars	2010-06-06T00:00:00	coast guard|thad allen|doug inkley	dead sea|mexico|louisiana|gulf	bp|national wildlife federation|pemex|deepwater horizon	mexican|sombrero
crooks_and_liars	2010-06-06T00:00:00	haley barbour|thad allen|this week|michael oren|fareed|hamid karzai|liz cheney|michele norris|bill halter|howard fineman|chris matthews|charlie crist|allen|fareed zakaria|bill plante|blanche|david gregory|john cornyn|bill nelson|andrea mitchell|arianna huffington|blanche lincoln|markos moulitsas|john kerry	lincoln|tv|israel|nation|arkansas	cbs|cbs ‰Ûªs|unforgettable cnn|fox news|union ‰Ûù and ‰ÛÏ fox news sunday|cnn|coast guard|nbc|d-ark|gulf|bush doctrine|politics which changed american history	israeli|french open|fox news sunday|afghan|union
